iter	Logloss
153	0.02477564792
154	0.02477119353
155	0.02475066458
156	0.024588982
157	0.02445934836
158	0.02443648853
159	0.0243917496
160	0.02433073298
161	0.02431481376
162	0.02423323258
163	0.02416567548
164	0.02397263929
165	0.02383762271
166	0.02368246869
167	0.02366577077
168	0.02349457008
169	0.02347615794
170	0.02330169711
171	0.02329531555
172	0.023195158
173	0.02296799496
174	0.02287224107
175	0.02266122938
176	0.02250707372
177	0.02235334003
178	0.0221814978
179	0.02217528222
180	0.02200996323
181	0.02187011718
182	0.02185780318
183	0.02180553148
184	0.02170549633
185	0.02160006302
186	0.02153961049
187	0.02153356144
188	0.02134152947
189	0.02117923656
190	0.02103023637
191	0.02094734442
192	0.02088066007
193	0.02078609988
194	0.02065498305
195	0.02055347785
196	0.02041370446
197	0.02040718389
198	0.02025811388
199	0.0201718626
200	0.02008119252
201	0.0198637512
202	0.01981905816
203	0.01974119029
204	0.01972439456
205	0.01970945763
206	0.01970385698
207	0.01959891473
208	0.01946386833
209	0.01946385961
210	0.01937863128
211	0.01933536517
212	0.01925821765
213	0.01916169579
214	0.01908510346
215	0.01898947518
216	0.01886195597
217	0.01864377531
218	0.01852499156
219	0.01837946925
220	0.018281441
221	0.0182549908
222	0.01806101901
223	0.01803802302
224	0.01799953243
225	0.01795316243
226	0.01785719915
227	0.01784354787
228	0.01773994327
229	0.01765965957
230	0.01758459685
231	0.01753324927
232	0.01748093371
233	0.01741689514
234	0.01737208088
235	0.01736360746
236	0.01733658978
237	0.0172527514
238	0.01721882935
239	0.01719704779
240	0.01718441679
241	0.01718444624
242	0.01714226253
243	0.01712955941
244	0.01711654525
245	0.01701736817
246	0.0170037022
247	0.01698111992
248	0.01691075291
249	0.01689015743
250	0.01687752799
251	0.01681985721
252	0.01677694691
253	0.01667815556
254	0.01665138762
255	0.01658076297
256	0.01656927713
257	0.01654287896
258	0.01646964055
259	0.01638024106
260	0.01630440845
261	0.01629222226
262	0.01620079486
263	0.01616673206
264	0.01613341035
265	0.01609222032
266	0.01606170384
267	0.01602101918
268	0.016005144
269	0.01597969987
270	0.01590938983
271	0.01589711272
272	0.01589088539
273	0.01580282301
274	0.01573231011
275	0.01561689248
276	0.01557550931
277	0.01548473519
278	0.01547145963
279	0.01547145669
280	0.01542979478
281	0.01536871209
282	0.01532590107
283	0.01531130317
284	0.01530281791
285	0.01528184937
286	0.01522798182
287	0.01519209251
288	0.01518150951
289	0.01517215609
290	0.01514808146
291	0.01512988604
292	0.01506486296
293	0.0150558582
294	0.01497149206
295	0.01491154922
296	0.01486377191
297	0.01484780782
298	0.01481183437
299	0.01480486413
300	0.01473884195
301	0.014732042
302	0.01472154268
303	0.01469741254
304	0.0145981894
305	0.014546871
306	0.01449805919
307	0.01449037906
308	0.01449039098
309	0.01445811075
310	0.01442833068
311	0.01438738223
312	0.01437317125
313	0.01434283984
314	0.01428334356
315	0.01419256806
316	0.01418568598
317	0.01414567552
318	0.01412429777
319	0.01404170428
320	0.01403232343
321	0.01399660413
322	0.01392047874
323	0.01390450575
324	0.01389023651
325	0.01382319744
326	0.01375304632
327	0.01372865358
328	0.013722181
329	0.01372217219
330	0.01369973892
331	0.01369287464
332	0.01367678577
333	0.01363797112
334	0.01361204052
335	0.0135746216
336	0.01352247688
337	0.01351450406
338	0.01350791559
339	0.01343904056
340	0.01343343991
341	0.01337727414
342	0.01331496675
343	0.01330916359
344	0.01329821203
345	0.01329754535
346	0.01329025205
347	0.01328223949
348	0.01326297067
349	0.01321261677
350	0.01318697712
351	0.01313545898
352	0.01309125204
353	0.01308550054
354	0.01304682883
355	0.01304003044
356	0.01301243004
357	0.01301225975
358	0.01297180869
359	0.0129386814
360	0.01288103337
361	0.01284545739
362	0.01280480246
363	0.01272172737
364	0.01272172599
365	0.01262627644
366	0.01260385262
367	0.01259882028
368	0.01254915489
369	0.01248818167
370	0.01241456524
371	0.0123882958
372	0.01238186451
373	0.01237284883
374	0.01236885136
375	0.01233122104
376	0.01228536944
377	0.01223316132
378	0.01222899962
379	0.01220529346
380	0.01220011936
381	0.0121961552
382	0.01215115836
383	0.01214557422
384	0.01213799611
385	0.01211574405
386	0.01199944643
387	0.01198280814
388	0.01195569192
389	0.01194331002
390	0.01192476494
391	0.01190276171
392	0.01188086417
393	0.01186722381
394	0.01185229844
395	0.01181807425
396	0.01179249662
397	0.01178787377
398	0.01178786432
399	0.01178787845
400	0.01174741207
401	0.01169264314
402	0.01168854603
403	0.01168855264
404	0.01166724856
405	0.0116575306
406	0.01158281416
407	0.01158128832
408	0.01157701174
409	0.01157702137
410	0.01156076358
411	0.01150266102
412	0.01149975568
413	0.01149973375
414	0.01148482545
415	0.01147571334
416	0.01147322144
417	0.01147321043
418	0.01147061053
419	0.01144162008
420	0.01142477975
421	0.01142479159
422	0.01141134207
423	0.01138701878
424	0.01138697612
425	0.01138699612
426	0.01138065282
427	0.01135333566
428	0.01132030562
429	0.0112987974
430	0.01129764343
431	0.01129567047
432	0.0112956646
433	0.01128243317
434	0.0112701523
435	0.01125600858
436	0.01123611354
437	0.01118445419
438	0.01117645485
439	0.01117643494
440	0.01109737907
441	0.01109737035
442	0.01109736641
443	0.01108120734
444	0.01106106586
445	0.01103408598
446	0.01102986234
447	0.0110264976
448	0.01098081252
449	0.01097346077
450	0.010969875
451	0.01092837374
452	0.01090800003
453	0.01090271849
454	0.01089558584
455	0.0108273117
456	0.01077377564
457	0.0107312697
458	0.0107312697
459	0.01070481831
460	0.01070240568
461	0.01070240568
462	0.01068406979
463	0.01068226273
464	0.0106191369
465	0.01061636378
466	0.01061635341
467	0.01058962484
468	0.01058518403
469	0.01057706275
470	0.01057487207
471	0.01057486363
472	0.01057417034
473	0.01057418824
474	0.01057418824
475	0.01057267891
476	0.01057266872
477	0.01056905735
478	0.01052236768
479	0.01045084468
480	0.0104487997
481	0.01043980659
482	0.01043977429
483	0.01043979723
484	0.01041667902
485	0.01038560065
486	0.01038558221
487	0.0103652375
488	0.01034301268
489	0.01033535117
490	0.01033535136
491	0.01033340006
492	0.01033138178
493	0.01032444796
494	0.01032444374
495	0.01032271522
496	0.01030321389
497	0.01026951774
498	0.01026951774
499	0.01026303497
500	0.01026299992
501	0.010202109
502	0.01020211634
503	0.01019969683
504	0.01019969683
505	0.01016916631
506	0.01016888739
507	0.01016889308
508	0.01015022293
509	0.01015020954
510	0.01015020669
511	0.01013462044
512	0.01013384018
513	0.01013380293
514	0.01013151407
515	0.01013151847
516	0.01008089942
517	0.01007479018
518	0.01007479293
519	0.01007480843
520	0.01007478421
521	0.01007246765
522	0.01007035294
523	0.01006769423
524	0.01006767826
525	0.01006768707
526	0.01006766212
527	0.01006675037
528	0.01006674991
529	0.01005358354
530	0.01005140056
531	0.01003141194
532	0.01002867992
533	0.01002866542
534	0.01000785103
535	0.0100057744
536	0.0100057744
537	0.00993669173
538	0.009936690812
539	0.009882598834
540	0.009881638187
541	0.009867415925
542	0.009865708871
543	0.009852210902
544	0.009796665475
545	0.009794645271
546	0.009794630591
547	0.009794630591
548	0.009793557822
549	0.009770337036
550	0.00975871944
551	0.009703752511
552	0.009689539241
553	0.009680208482
554	0.009680179672
555	0.00968021151
556	0.009680196095
557	0.009634561577
558	0.00962761482
559	0.00962762895
560	0.009627604544
561	0.009627598764
562	0.009613449995
563	0.009607858054
564	0.009602435304
565	0.009602429983
566	0.009602425028
567	0.009602442553
568	0.009589207638
569	0.00958920984
570	0.009539083217
571	0.009539098264
572	0.009521770551
573	0.009521747062
574	0.009508585366
575	0.009487975394
576	0.0094823807
577	0.009482367396
578	0.009455075281
579	0.009442170308
580	0.009441310955
581	0.009434609177
582	0.009422223339
583	0.009420507202
584	0.009420516011
585	0.009420511606
586	0.009415232725
587	0.009403158661
588	0.009400776952
589	0.009400768695
590	0.009316268049
591	0.009302364993
592	0.00930152711
593	0.009301522706
594	0.00928618813
595	0.00928536034
596	0.009285349513
597	0.009274220132
598	0.009274240684
599	0.009260562972
600	0.00926056811
601	0.009258914732
602	0.009238634886
603	0.009237848568
604	0.009237830217
605	0.009237851504
606	0.009236143441
607	0.009236141239
608	0.009236125091
609	0.009236135184
610	0.009236114998
611	0.009236112062
612	0.009236090776
613	0.009236092978
614	0.009236087105
615	0.009225272252
616	0.009225279408
617	0.009210509109
618	0.009210497365
619	0.009210500301
620	0.009199372388
621	0.009188926378
622	0.009188926378
623	0.009187203085
624	0.009169502031
625	0.009169452851
626	0.00912685754
627	0.009126108473
628	0.009126067368
629	0.009126088104
630	0.00912606902
631	0.009085080292
632	0.009084338199
633	0.009083641615
634	0.009083618309
635	0.009083616474
636	0.009083606382
637	0.009083613538
638	0.009083598307
639	0.009083590233
640	0.009083572617
641	0.00907422103
642	0.00907421791
643	0.009074213506
644	0.009074207634
645	0.009074219378
646	0.009026930473
647	0.009026224347
648	0.009025542535
649	0.009025532258
650	0.008946690074
651	0.00894668356
652	0.008945079636
653	0.008944386172
654	0.008944405256
655	0.008944377363
656	0.008944378831
657	0.008942752062
658	0.00894277711
659	0.00892891103
660	0.008928827536
661	0.008927373994
662	0.008927397483
663	0.008927378398
664	0.008921108683
665	0.008920417145
666	0.008920449442
667	0.00892043467
668	0.008920431733
669	0.008920445129
670	0.008920405309
671	0.008920422925
672	0.008887770453
673	0.008887770453
674	0.008887792473
675	0.008887790822
676	0.008883184209
677	0.008883182007
678	0.008881778746
679	0.008881761038
680	0.008881770672
681	0.008872758202
682	0.008872764166
683	0.00887132347
684	0.008871321268
685	0.008853736372
686	0.008852360637
687	0.008846827968
688	0.008845481594
689	0.008787111661
690	0.00878707496
691	0.008787088723
692	0.008787086704
693	0.008776951368
694	0.008767073123
695	0.008766974581
696	0.008727731351
697	0.008727732635
698	0.008711039022
699	0.008711031865
700	0.008701280972
701	0.008700668984
702	0.008676552603
703	0.008676456446
704	0.008659694203
705	0.008659675669
706	0.008659667778
707	0.008650078002
708	0.008650078002
709	0.008637199453
710	0.008636592236
711	0.008630954235
712	0.008607117332
713	0.008581465383
714	0.008580082491
715	0.008542073881
716	0.008542083423
717	0.008542090763
718	0.008503538796
719	0.008502165996
720	0.008501664111
721	0.008501647045
722	0.008501639705
723	0.008495534868
724	0.00849548734
725	0.008491132588
726	0.008491158279
727	0.008491152223
728	0.008486950881
729	0.008486938403
730	0.008486938403
731	0.008486933265
732	0.008486941156
733	0.008449697577
734	0.008449091277
735	0.008449091277
736	0.0084450483
737	0.00844505142
738	0.00844503729
739	0.008445031968
740	0.00844502628
741	0.008445024995
742	0.008445023343
743	0.008445008847
744	0.008445024261
745	0.008445017471
746	0.008445006461
747	0.008439253403
748	0.00842975226
749	0.008428244401
750	0.008428256696
751	0.008428133747
752	0.008428131362
753	0.008428133564
754	0.008428129343
755	0.008428141638
756	0.008428129894
757	0.008428142372
758	0.008428130628
759	0.008428136684
760	0.00842811815
761	0.008426651029
762	0.008417397067
763	0.008417362568
764	0.008391953212
765	0.008391968626
766	0.008390689415
767	0.008389247067
768	0.008389249086
769	0.008364861851
770	0.008364861851
771	0.008334254907
772	0.00833424775
773	0.008334245364
774	0.008283710902
775	0.008283707966
776	0.008283693285
777	0.008258085377
778	0.008258080056
779	0.008257052429
780	0.00824856882
781	0.008230445888
782	0.008199536894
783	0.008199516525
784	0.008199493037
785	0.008145915515
786	0.008144617218
787	0.008144592262
788	0.008144569874
789	0.008144556111
790	0.008120534969
791	0.008119411186
792	0.00811941871
793	0.008119424031
794	0.008119405314
795	0.008119403479
796	0.008119402561
797	0.008119406415
798	0.00810497982
799	0.00810494477
800	0.00809696323
801	0.008090278151
802	0.008090270811
803	0.008090259067
804	0.008090234844
805	0.008082507091
806	0.00807561245
807	0.008075628231
808	0.008075623093
809	0.008045253236
810	0.008045253236
811	0.008023342216
812	0.008023341481
813	0.008023333407
814	0.008001813068
815	0.007990801681
816	0.007990792138
817	0.007990758374
818	0.007972071532
819	0.007972067311
820	0.007930562752
821	0.007930543667
822	0.007930543667
823	0.007930539263
824	0.007930517243
825	0.00793052917
826	0.007930549539
827	0.00792302511
828	0.007923019788
829	0.007923030431
830	0.007923024376
831	0.007923031716
832	0.007923009512
833	0.007915667119
834	0.007908462354
835	0.007908464556
836	0.007894184215
837	0.007894159258
838	0.007894149716
839	0.007894165681
840	0.0078941688
841	0.00789416146
842	0.007894145495
843	0.007881048209
844	0.007881056099
845	0.007881048759
846	0.007881043071
847	0.007868253155
848	0.007868238474
849	0.007847549779
850	0.007847547577
851	0.007847535833
852	0.007847530511
853	0.007847536383
854	0.007847532163
855	0.007847546843
856	0.007847529961
857	0.007847516014
858	0.007847536567
859	0.007847534365
860	0.007847516014
861	0.007847529227
862	0.007831554585
863	0.007831508526
864	0.007831501736
865	0.007804811884
866	0.007775744361
867	0.007775739773
868	0.007755162648
869	0.007755163566
870	0.007721678716
871	0.007721665503
872	0.007721667705
873	0.007721653025
874	0.007671835699
875	0.007671803402
876	0.007671816798
877	0.00767182267
878	0.007671802301
879	0.007671785969
880	0.007670973961
881	0.007670973961
882	0.007670966621
883	0.007658940452
884	0.007658940452
885	0.007658937332
886	0.007647179631
887	0.007647177979
888	0.007647167886
889	0.00764580573
890	0.00764580573
891	0.007645809951
892	0.007645816007
893	0.007645807932
894	0.007645810134
895	0.007634366593
896	0.007634360537
897	0.007634350261
898	0.007634357785
899	0.007634359803
900	0.007634370263
901	0.007634345123
902	0.007634348243
903	0.007634345857
904	0.007634350261
905	0.007634340168
906	0.007634357601
907	0.007634341453
908	0.007634339985
909	0.007634341636
910	0.007634340168
911	0.007634309156
912	0.007634305486
913	0.007585473581
914	0.007585471379
915	0.007585434678
916	0.007585439082
917	0.007565028029
918	0.007565043627
919	0.007565023442
920	0.007565015551
921	0.007565015551
922	0.007564983254
923	0.007564997201
924	0.007564997201
925	0.007564997201
926	0.007564122984
927	0.007564120048
928	0.007563803869
929	0.007562680086
930	0.007562668341
931	0.007562667607
932	0.007562663937
933	0.007553265373
934	0.007553262988
935	0.007506012894
936	0.007506018582
937	0.007490916139
938	0.007476561295
939	0.007476565148
940	0.007476565148
941	0.007476527897
942	0.007476505509
943	0.007476493031
944	0.007475927286
945	0.00747592802
946	0.00747592802
947	0.00747592802
948	0.00747592802
949	0.00747592802
950	0.00747592802
951	0.007465143444
952	0.007464188852
953	0.007464187201
954	0.007447718198
955	0.007431302044
956	0.007431311036
957	0.007417482483
958	0.00741745459
959	0.007417470922
960	0.007417468537
961	0.007393585757
962	0.007383942765
963	0.00738393414
964	0.007383882575
965	0.007383897255
966	0.007363159381
967	0.007363127818
968	0.007363118092
969	0.007363123414
970	0.00736312268
971	0.007363124882
972	0.00736311901
973	0.007363118826
974	0.007363132222
975	0.00736312947
976	0.007363114606
977	0.007363132773
978	0.007363096989
979	0.007363120478
980	0.00736311589
981	0.007363124148
982	0.007363123414
983	0.007363114606
984	0.007363121212
985	0.007363103045
986	0.00736311167
987	0.007348247416
988	0.007348247416
989	0.007348250352
990	0.007348222459
991	0.007338051707
992	0.007338060515
993	0.007338057029
994	0.007338042899
995	0.007338040146
996	0.007328112905
997	0.007328111437
998	0.007328091068
999	0.007328102629
